HDP2,HDP3,HDP4,HDP5,UDP1,UDP2,UDP3,UDP4
0.347740442,0.411685007,0.508611768,0.333246674,0.345575626,0.35247004,0.290680292,0.715539179
0.450871676,0.454816341,0.354029907,0.309893659,0.345575626,0.35247004,0.290680292,0.715539179
0.425853802,0.349080328,0.366088882,0.292695121,0.345575626,0.35247004,0.290680292,0.715539179
0.355559777,0.362849158,0.34493568,0.424913882,0.345575626,0.35247004,0.290680292,0.715539179
0.345440638,0.321782648,0.400145988,0.468570172,0.345575626,0.35247004,0.290680292,0.715539179
0.324157447,0.395741362,0.43917267,0.468800152,0.345575626,0.35247004,0.290680292,0.715539179
0.468035217,0.40129089,0.482648975,0.468880145,0.345575626,0.35247004,0.290680292,0.715539179
0.526295265,0.285005775,0.538894194,0.480559152,0.345575626,0.35247004,0.290680292,0.715539179
0.52752516,0.479349255,0.378457831,0.560077393,0.345575626,0.35247004,0.290680292,0.715539179
0.585970193,0.344775694,0.564597009,0.580075694,0.345575626,0.35247004,0.290680292,0.715539179
0.462538698,0.526890909,0.368075187,0.259565293,0.307359978,0.385763492,0.267016576,0.840498675
0.435026564,0.525780495,0.404382199,0.26434893,0.307359978,0.385763492,0.267016576,0.840498675
0.436076564,0.515019703,0.495524173,0.192543523,0.307359978,0.385763492,0.267016576,0.840498675
0.485614644,0.532220596,0.548533731,0.484938199,0.307359978,0.385763492,0.267016576,0.840498675
0.503333976,0.518252123,0.454535626,0.633272236,0.307359978,0.385763492,0.267016576,0.840498675
0.435732123,0.517933788,0.421397066,0.419892731,0.307359978,0.385763492,0.267016576,0.840498675
0.574340606,0.51679426,0.564893613,0.310607297,0.307359978,0.385763492,0.267016576,0.840498675
0.303927317,0.507667515,0.41278302,0.306759256,0.307359978,0.385763492,0.267016576,0.840498675
0.429090415,0.516579258,0.452416763,0.268836239,0.307359978,0.385763492,0.267016576,0.840498675
0.478816023,0.512684061,0.425697118,0.180529073,0.307359978,0.385763492,0.267016576,0.840498675
0.534164094,0.527008183,0.414736495,0.317584016,0.307359978,0.385763492,0.267016576,0.840498675
0.440647249,0.520676472,0.455240091,0.221658951,0.307359978,0.385763492,0.267016576,0.840498675
0.61976999,0.558505452,0.598933461,0.788295821,0.307359978,0.385763492,0.267016576,0.840498675
0.521347177,0.514960792,0.555961368,0.649128576,0.307359978,0.385763492,0.267016576,0.840498675
0.481803097,0.513646584,0.361469699,0.366354892,0.307359978,0.385763492,0.267016576,0.840498675
0.592671869,0.525734843,0.526227586,0.355379098,0.307359978,0.385763492,0.267016576,0.840498675
0.385247103,0.520926329,0.349228902,0.34935424,0.307359978,0.385763492,0.267016576,0.840498675
0.417012817,0.551772712,0.485824862,0.700713349,0.307359978,0.385763492,0.267016576,0.840498675
